config	experiment	group	mazeFile	numStartingPositions	pcSizes	minX	maxX	numX	minY	maxY	numY	traces	numEpisodes
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28	-0.9857142857142858	0.9857142857142858	6	-1.3844444444444446	1.3844444444444446	8	0.30000000000000004	70000
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28	-0.9857142857142858	0.9857142857142858	6	-1.3844444444444446	1.3844444444444446	8	0.4	70000
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28	-0.9857142857142858	0.9857142857142858	6	-1.3844444444444446	1.3844444444444446	8	0.5	70000
c66	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28	-0.9857142857142858	0.9857142857142858	6	-1.3844444444444446	1.3844444444444446	8	0.6000000000000001	70000
c67	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28	-0.9857142857142858	0.9857142857142858	6	-1.3844444444444446	1.3844444444444446	8	0.7000000000000001	70000
c68	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28	-0.9857142857142858	0.9857142857142858	6	-1.3844444444444446	1.3844444444444446	8	0.8	70000
c69	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28	-0.9857142857142858	0.9857142857142858	6	-1.3844444444444446	1.3844444444444446	8	0.9	70000
c70	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32	-1.0142857142857145	1.0142857142857145	6	-1.4155555555555557	1.4155555555555557	8	0.0	70000
c71	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32	-1.0142857142857145	1.0142857142857145	6	-1.4155555555555557	1.4155555555555557	8	0.1	70000
c72	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32	-1.0142857142857145	1.0142857142857145	6	-1.4155555555555557	1.4155555555555557	8	0.2	70000
c73	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32	-1.0142857142857145	1.0142857142857145	6	-1.4155555555555557	1.4155555555555557	8	0.30000000000000004	70000
c74	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32	-1.0142857142857145	1.0142857142857145	6	-1.4155555555555557	1.4155555555555557	8	0.4	70000
c75	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32	-1.0142857142857145	1.0142857142857145	6	-1.4155555555555557	1.4155555555555557	8	0.5	70000
c76	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32	-1.0142857142857145	1.0142857142857145	6	-1.4155555555555557	1.4155555555555557	8	0.6000000000000001	70000
c77	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32	-1.0142857142857145	1.0142857142857145	6	-1.4155555555555557	1.4155555555555557	8	0.7000000000000001	70000
c78	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32	-1.0142857142857145	1.0142857142857145	6	-1.4155555555555557	1.4155555555555557	8	0.8	70000
c79	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32	-1.0142857142857145	1.0142857142857145	6	-1.4155555555555557	1.4155555555555557	8	0.9	70000
c80	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36	-0.9733333333333334	0.9733333333333334	5	-1.3285714285714285	1.3285714285714285	6	0.0	70000
c81	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36	-0.9733333333333334	0.9733333333333334	5	-1.3285714285714285	1.3285714285714285	6	0.1	70000
c82	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36	-0.9733333333333334	0.9733333333333334	5	-1.3285714285714285	1.3285714285714285	6	0.2	70000
