config	experiment	group	mazeFile	numEpisodes	numStartingPositions	pc_files	independent_pcs	pc_modulation_method	pc_modulation_distance	pc_generation_radii	pc_generation_method	pc_generation_threshold	pc_generation_active_layers_only	pc_activate_only_visible	save_pcs	traces	run_id
c88	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.8	false	true	true	0	14
c88	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.8	false	true	true	0	15
c88	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.8	false	true	true	0	16
c88	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.8	false	true	true	0	17
c88	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.8	false	true	true	0	18
c88	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.8	false	true	true	0	19
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	0
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	1
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	2
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	3
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	4
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	5
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	6
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	7
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	8
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	9
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	10
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	11
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	12
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	13
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	14
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	15
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	16
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	17
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	18
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.56	layer	0.9	false	true	true	0	19
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	0
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	1
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	2
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	3
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	4
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	5
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	6
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	7
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	8
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	9
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	10
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	11
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	12
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	13
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	14
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	15
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	16
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	17
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	18
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.001	false	true	true	0	19
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	0
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	1
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	2
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	3
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	4
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	5
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	6
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	7
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	8
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	9
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	10
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	11
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	12
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	13
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	14
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	15
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	16
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	17
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	18
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.002	false	true	true	0	19
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	0
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	1
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	2
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	3
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	4
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	5
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	6
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	7
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	8
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	9
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	10
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	11
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	12
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	13
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	14
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	15
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	16
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	17
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	18
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.003	false	true	true	0	19
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	0
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	1
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	2
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	3
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	4
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	5
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	6
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	7
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	8
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	9
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	10
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	11
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	12
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	13
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	14
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	15
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	16
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	17
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	18
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.004	false	true	true	0	19
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	0
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	1
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	2
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	3
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	4
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	5
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	6
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	7
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	8
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	9
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	10
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	11
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	12
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	13
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	14
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	15
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	16
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	17
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	18
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.005	false	true	true	0	19
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	0
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	1
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	2
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	3
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	4
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	5
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	6
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	7
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	8
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	9
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	10
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	11
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	12
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	13
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	14
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	15
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	16
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	17
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	18
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.006	false	true	true	0	19
c96	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M2.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.08	layer	0.007	false	true	true	0	0
