config	experiment	group	mazeFile	numStartingPositions	pcSizes	minX	maxX	numX	minY	maxY	numY	traces	numEpisodes
c108	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.56,0.16	-0.9960000000000001,-0.11000000000000001	0.9960000000000001,0.31000000000000005	4,3	-1.4714285714285715,0.9786666666666666	1.4714285714285715,1.4213333333333333	6,3	0.8,0.8	70000
c109	experiments/setups/experiment_1.xml	g1	experiments/mazes/M0.xml	7	0.56,0.16	-0.9960000000000001,-0.11000000000000001	0.9960000000000001,0.31000000000000005	4,3	-1.4714285714285715,0.9786666666666666	1.4714285714285715,1.4213333333333333	6,3	0.9,0.9	70000
c110	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.16	-1.05	1.05	11	-1.4525	1.4525	15	0.0,0.0	70000
c111	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.16	-1.05	1.05	11	-1.4525	1.4525	15	0.1,0.1	70000
c112	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.16	-1.05	1.05	11	-1.4525	1.4525	15	0.2,0.2	70000
c113	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.16	-1.05	1.05	11	-1.4525	1.4525	15	0.3,0.3	70000
c114	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.16	-1.05	1.05	11	-1.4525	1.4525	15	0.4,0.4	70000
c115	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.16	-1.05	1.05	11	-1.4525	1.4525	15	0.5,0.5	70000
c116	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.16	-1.05	1.05	11	-1.4525	1.4525	15	0.6,0.6	70000
c117	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.16	-1.05	1.05	11	-1.4525	1.4525	15	0.7,0.7	70000
c118	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.16	-1.05	1.05	11	-1.4525	1.4525	15	0.8,0.8	70000
c119	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.16	-1.05	1.05	11	-1.4525	1.4525	15	0.9,0.9	70000
c120	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.457142857142857,0.9786666666666666	1.457142857142857,1.4213333333333333	13,3	0.0,0.0	70000
c121	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.457142857142857,0.9786666666666666	1.457142857142857,1.4213333333333333	13,3	0.1,0.1	70000
c122	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.457142857142857,0.9786666666666666	1.457142857142857,1.4213333333333333	13,3	0.2,0.2	70000
c123	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.457142857142857,0.9786666666666666	1.457142857142857,1.4213333333333333	13,3	0.3,0.3	70000
c124	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.457142857142857,0.9786666666666666	1.457142857142857,1.4213333333333333	13,3	0.4,0.4	70000
c125	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.457142857142857,0.9786666666666666	1.457142857142857,1.4213333333333333	13,3	0.5,0.5	70000
c126	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.457142857142857,0.9786666666666666	1.457142857142857,1.4213333333333333	13,3	0.6,0.6	70000
c127	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.457142857142857,0.9786666666666666	1.457142857142857,1.4213333333333333	13,3	0.7,0.7	70000
c128	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.457142857142857,0.9786666666666666	1.457142857142857,1.4213333333333333	13,3	0.8,0.8	70000
c129	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.457142857142857,0.9786666666666666	1.457142857142857,1.4213333333333333	13,3	0.9,0.9	70000
c130	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.4236363636363636,0.9786666666666666	1.4236363636363636,1.4213333333333333	10,3	0.0,0.0	70000
c131	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.4236363636363636,0.9786666666666666	1.4236363636363636,1.4213333333333333	10,3	0.1,0.1	70000
c132	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.4236363636363636,0.9786666666666666	1.4236363636363636,1.4213333333333333	10,3	0.2,0.2	70000
c133	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.4236363636363636,0.9786666666666666	1.4236363636363636,1.4213333333333333	10,3	0.3,0.3	70000
c134	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.4236363636363636,0.9786666666666666	1.4236363636363636,1.4213333333333333	10,3	0.4,0.4	70000
c135	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.4236363636363636,0.9786666666666666	1.4236363636363636,1.4213333333333333	10,3	0.5,0.5	70000
c136	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.4236363636363636,0.9786666666666666	1.4236363636363636,1.4213333333333333	10,3	0.6,0.6	70000
c137	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.4236363636363636,0.9786666666666666	1.4236363636363636,1.4213333333333333	10,3	0.7,0.7	70000
c138	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.4236363636363636,0.9786666666666666	1.4236363636363636,1.4213333333333333	10,3	0.8,0.8	70000
c139	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.4236363636363636,0.9786666666666666	1.4236363636363636,1.4213333333333333	10,3	0.9,0.9	70000
c140	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.424,0.9786666666666666	1.424,1.4213333333333333	9,3	0.0,0.0	70000
c141	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.424,0.9786666666666666	1.424,1.4213333333333333	9,3	0.1,0.1	70000
c142	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.424,0.9786666666666666	1.424,1.4213333333333333	9,3	0.2,0.2	70000
c143	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.424,0.9786666666666666	1.424,1.4213333333333333	9,3	0.3,0.3	70000
c144	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.424,0.9786666666666666	1.424,1.4213333333333333	9,3	0.4,0.4	70000
c145	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.424,0.9786666666666666	1.424,1.4213333333333333	9,3	0.5,0.5	70000
c146	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.424,0.9786666666666666	1.424,1.4213333333333333	9,3	0.6,0.6	70000
c147	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.424,0.9786666666666666	1.424,1.4213333333333333	9,3	0.7,0.7	70000
c148	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.424,0.9786666666666666	1.424,1.4213333333333333	9,3	0.8,0.8	70000
c149	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.424,0.9786666666666666	1.424,1.4213333333333333	9,3	0.9,0.9	70000
c150	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32,0.16	-1.0142857142857145,-0.11000000000000001	1.0142857142857145,0.31000000000000005	6,3	-1.456,0.9786666666666666	1.456,1.4213333333333333	9,3	0.0,0.0	70000
c151	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32,0.16	-1.0142857142857145,-0.11000000000000001	1.0142857142857145,0.31000000000000005	6,3	-1.456,0.9786666666666666	1.456,1.4213333333333333	9,3	0.1,0.1	70000
c152	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32,0.16	-1.0142857142857145,-0.11000000000000001	1.0142857142857145,0.31000000000000005	6,3	-1.456,0.9786666666666666	1.456,1.4213333333333333	9,3	0.2,0.2	70000
c153	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32,0.16	-1.0142857142857145,-0.11000000000000001	1.0142857142857145,0.31000000000000005	6,3	-1.456,0.9786666666666666	1.456,1.4213333333333333	9,3	0.3,0.3	70000
c154	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32,0.16	-1.0142857142857145,-0.11000000000000001	1.0142857142857145,0.31000000000000005	6,3	-1.456,0.9786666666666666	1.456,1.4213333333333333	9,3	0.4,0.4	70000
c155	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32,0.16	-1.0142857142857145,-0.11000000000000001	1.0142857142857145,0.31000000000000005	6,3	-1.456,0.9786666666666666	1.456,1.4213333333333333	9,3	0.5,0.5	70000
c156	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32,0.16	-1.0142857142857145,-0.11000000000000001	1.0142857142857145,0.31000000000000005	6,3	-1.456,0.9786666666666666	1.456,1.4213333333333333	9,3	0.6,0.6	70000
c157	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32,0.16	-1.0142857142857145,-0.11000000000000001	1.0142857142857145,0.31000000000000005	6,3	-1.456,0.9786666666666666	1.456,1.4213333333333333	9,3	0.7,0.7	70000
c158	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32,0.16	-1.0142857142857145,-0.11000000000000001	1.0142857142857145,0.31000000000000005	6,3	-1.456,0.9786666666666666	1.456,1.4213333333333333	9,3	0.8,0.8	70000
c159	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.32,0.16	-1.0142857142857145,-0.11000000000000001	1.0142857142857145,0.31000000000000005	6,3	-1.456,0.9786666666666666	1.456,1.4213333333333333	9,3	0.9,0.9	70000
c160	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36,0.16	-0.9733333333333334,-0.11000000000000001	0.9733333333333334,0.31000000000000005	5,3	-1.395,0.9786666666666666	1.395,1.4213333333333333	7,3	0.0,0.0	70000
c161	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36,0.16	-0.9733333333333334,-0.11000000000000001	0.9733333333333334,0.31000000000000005	5,3	-1.395,0.9786666666666666	1.395,1.4213333333333333	7,3	0.1,0.1	70000
c162	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36,0.16	-0.9733333333333334,-0.11000000000000001	0.9733333333333334,0.31000000000000005	5,3	-1.395,0.9786666666666666	1.395,1.4213333333333333	7,3	0.2,0.2	70000
c163	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36,0.16	-0.9733333333333334,-0.11000000000000001	0.9733333333333334,0.31000000000000005	5,3	-1.395,0.9786666666666666	1.395,1.4213333333333333	7,3	0.3,0.3	70000
c164	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36,0.16	-0.9733333333333334,-0.11000000000000001	0.9733333333333334,0.31000000000000005	5,3	-1.395,0.9786666666666666	1.395,1.4213333333333333	7,3	0.4,0.4	70000
c165	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36,0.16	-0.9733333333333334,-0.11000000000000001	0.9733333333333334,0.31000000000000005	5,3	-1.395,0.9786666666666666	1.395,1.4213333333333333	7,3	0.5,0.5	70000
c166	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36,0.16	-0.9733333333333334,-0.11000000000000001	0.9733333333333334,0.31000000000000005	5,3	-1.395,0.9786666666666666	1.395,1.4213333333333333	7,3	0.6,0.6	70000
c167	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36,0.16	-0.9733333333333334,-0.11000000000000001	0.9733333333333334,0.31000000000000005	5,3	-1.395,0.9786666666666666	1.395,1.4213333333333333	7,3	0.7,0.7	70000
c168	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36,0.16	-0.9733333333333334,-0.11000000000000001	0.9733333333333334,0.31000000000000005	5,3	-1.395,0.9786666666666666	1.395,1.4213333333333333	7,3	0.8,0.8	70000
c169	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.36,0.16	-0.9733333333333334,-0.11000000000000001	0.9733333333333334,0.31000000000000005	5,3	-1.395,0.9786666666666666	1.395,1.4213333333333333	7,3	0.9,0.9	70000
c170	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4,0.16	-1.0,-0.11000000000000001	1.0,0.31000000000000005	5,3	-1.4249999999999998,0.9786666666666666	1.4249999999999998,1.4213333333333333	7,3	0.0,0.0	70000
c171	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4,0.16	-1.0,-0.11000000000000001	1.0,0.31000000000000005	5,3	-1.4249999999999998,0.9786666666666666	1.4249999999999998,1.4213333333333333	7,3	0.1,0.1	70000
c172	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4,0.16	-1.0,-0.11000000000000001	1.0,0.31000000000000005	5,3	-1.4249999999999998,0.9786666666666666	1.4249999999999998,1.4213333333333333	7,3	0.2,0.2	70000
c173	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4,0.16	-1.0,-0.11000000000000001	1.0,0.31000000000000005	5,3	-1.4249999999999998,0.9786666666666666	1.4249999999999998,1.4213333333333333	7,3	0.3,0.3	70000
c174	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4,0.16	-1.0,-0.11000000000000001	1.0,0.31000000000000005	5,3	-1.4249999999999998,0.9786666666666666	1.4249999999999998,1.4213333333333333	7,3	0.4,0.4	70000
c175	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4,0.16	-1.0,-0.11000000000000001	1.0,0.31000000000000005	5,3	-1.4249999999999998,0.9786666666666666	1.4249999999999998,1.4213333333333333	7,3	0.5,0.5	70000
c176	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4,0.16	-1.0,-0.11000000000000001	1.0,0.31000000000000005	5,3	-1.4249999999999998,0.9786666666666666	1.4249999999999998,1.4213333333333333	7,3	0.6,0.6	70000
c177	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4,0.16	-1.0,-0.11000000000000001	1.0,0.31000000000000005	5,3	-1.4249999999999998,0.9786666666666666	1.4249999999999998,1.4213333333333333	7,3	0.7,0.7	70000
c178	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4,0.16	-1.0,-0.11000000000000001	1.0,0.31000000000000005	5,3	-1.4249999999999998,0.9786666666666666	1.4249999999999998,1.4213333333333333	7,3	0.8,0.8	70000
c179	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4,0.16	-1.0,-0.11000000000000001	1.0,0.31000000000000005	5,3	-1.4249999999999998,0.9786666666666666	1.4249999999999998,1.4213333333333333	7,3	0.9,0.9	70000
c180	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44,0.16	-0.924,-0.11000000000000001	0.924,0.31000000000000005	4,3	-1.3857142857142857,0.9786666666666666	1.3857142857142857,1.4213333333333333	6,3	0.0,0.0	70000
c181	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44,0.16	-0.924,-0.11000000000000001	0.924,0.31000000000000005	4,3	-1.3857142857142857,0.9786666666666666	1.3857142857142857,1.4213333333333333	6,3	0.1,0.1	70000
c182	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44,0.16	-0.924,-0.11000000000000001	0.924,0.31000000000000005	4,3	-1.3857142857142857,0.9786666666666666	1.3857142857142857,1.4213333333333333	6,3	0.2,0.2	70000
c183	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44,0.16	-0.924,-0.11000000000000001	0.924,0.31000000000000005	4,3	-1.3857142857142857,0.9786666666666666	1.3857142857142857,1.4213333333333333	6,3	0.3,0.3	70000
c184	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44,0.16	-0.924,-0.11000000000000001	0.924,0.31000000000000005	4,3	-1.3857142857142857,0.9786666666666666	1.3857142857142857,1.4213333333333333	6,3	0.4,0.4	70000
c185	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44,0.16	-0.924,-0.11000000000000001	0.924,0.31000000000000005	4,3	-1.3857142857142857,0.9786666666666666	1.3857142857142857,1.4213333333333333	6,3	0.5,0.5	70000
c186	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44,0.16	-0.924,-0.11000000000000001	0.924,0.31000000000000005	4,3	-1.3857142857142857,0.9786666666666666	1.3857142857142857,1.4213333333333333	6,3	0.6,0.6	70000
c187	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44,0.16	-0.924,-0.11000000000000001	0.924,0.31000000000000005	4,3	-1.3857142857142857,0.9786666666666666	1.3857142857142857,1.4213333333333333	6,3	0.7,0.7	70000
c188	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44,0.16	-0.924,-0.11000000000000001	0.924,0.31000000000000005	4,3	-1.3857142857142857,0.9786666666666666	1.3857142857142857,1.4213333333333333	6,3	0.8,0.8	70000
c189	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44,0.16	-0.924,-0.11000000000000001	0.924,0.31000000000000005	4,3	-1.3857142857142857,0.9786666666666666	1.3857142857142857,1.4213333333333333	6,3	0.9,0.9	70000
c190	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16	-0.9480000000000001,-0.11000000000000001	0.9480000000000001,0.31000000000000005	4,3	-1.4142857142857141,0.9786666666666666	1.4142857142857141,1.4213333333333333	6,3	0.0,0.0	70000
c191	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16	-0.9480000000000001,-0.11000000000000001	0.9480000000000001,0.31000000000000005	4,3	-1.4142857142857141,0.9786666666666666	1.4142857142857141,1.4213333333333333	6,3	0.1,0.1	70000
c192	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16	-0.9480000000000001,-0.11000000000000001	0.9480000000000001,0.31000000000000005	4,3	-1.4142857142857141,0.9786666666666666	1.4142857142857141,1.4213333333333333	6,3	0.2,0.2	70000
c193	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16	-0.9480000000000001,-0.11000000000000001	0.9480000000000001,0.31000000000000005	4,3	-1.4142857142857141,0.9786666666666666	1.4142857142857141,1.4213333333333333	6,3	0.3,0.3	70000
c194	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16	-0.9480000000000001,-0.11000000000000001	0.9480000000000001,0.31000000000000005	4,3	-1.4142857142857141,0.9786666666666666	1.4142857142857141,1.4213333333333333	6,3	0.4,0.4	70000
c195	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16	-0.9480000000000001,-0.11000000000000001	0.9480000000000001,0.31000000000000005	4,3	-1.4142857142857141,0.9786666666666666	1.4142857142857141,1.4213333333333333	6,3	0.5,0.5	70000
c196	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16	-0.9480000000000001,-0.11000000000000001	0.9480000000000001,0.31000000000000005	4,3	-1.4142857142857141,0.9786666666666666	1.4142857142857141,1.4213333333333333	6,3	0.6,0.6	70000
c197	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16	-0.9480000000000001,-0.11000000000000001	0.9480000000000001,0.31000000000000005	4,3	-1.4142857142857141,0.9786666666666666	1.4142857142857141,1.4213333333333333	6,3	0.7,0.7	70000
c198	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16	-0.9480000000000001,-0.11000000000000001	0.9480000000000001,0.31000000000000005	4,3	-1.4142857142857141,0.9786666666666666	1.4142857142857141,1.4213333333333333	6,3	0.8,0.8	70000
c199	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16	-0.9480000000000001,-0.11000000000000001	0.9480000000000001,0.31000000000000005	4,3	-1.4142857142857141,0.9786666666666666	1.4142857142857141,1.4213333333333333	6,3	0.9,0.9	70000
c200	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16	-0.972,-0.11000000000000001	0.9720000000000001,0.31000000000000005	4,3	-1.4428571428571428,0.9786666666666666	1.4428571428571428,1.4213333333333333	6,3	0.0,0.0	70000
c201	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16	-0.972,-0.11000000000000001	0.9720000000000001,0.31000000000000005	4,3	-1.4428571428571428,0.9786666666666666	1.4428571428571428,1.4213333333333333	6,3	0.1,0.1	70000
c202	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16	-0.972,-0.11000000000000001	0.9720000000000001,0.31000000000000005	4,3	-1.4428571428571428,0.9786666666666666	1.4428571428571428,1.4213333333333333	6,3	0.2,0.2	70000
c203	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16	-0.972,-0.11000000000000001	0.9720000000000001,0.31000000000000005	4,3	-1.4428571428571428,0.9786666666666666	1.4428571428571428,1.4213333333333333	6,3	0.3,0.3	70000
c204	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16	-0.972,-0.11000000000000001	0.9720000000000001,0.31000000000000005	4,3	-1.4428571428571428,0.9786666666666666	1.4428571428571428,1.4213333333333333	6,3	0.4,0.4	70000
c205	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16	-0.972,-0.11000000000000001	0.9720000000000001,0.31000000000000005	4,3	-1.4428571428571428,0.9786666666666666	1.4428571428571428,1.4213333333333333	6,3	0.5,0.5	70000
c206	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16	-0.972,-0.11000000000000001	0.9720000000000001,0.31000000000000005	4,3	-1.4428571428571428,0.9786666666666666	1.4428571428571428,1.4213333333333333	6,3	0.6,0.6	70000
c207	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16	-0.972,-0.11000000000000001	0.9720000000000001,0.31000000000000005	4,3	-1.4428571428571428,0.9786666666666666	1.4428571428571428,1.4213333333333333	6,3	0.7,0.7	70000
c208	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16	-0.972,-0.11000000000000001	0.9720000000000001,0.31000000000000005	4,3	-1.4428571428571428,0.9786666666666666	1.4428571428571428,1.4213333333333333	6,3	0.8,0.8	70000
c209	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16	-0.972,-0.11000000000000001	0.9720000000000001,0.31000000000000005	4,3	-1.4428571428571428,0.9786666666666666	1.4428571428571428,1.4213333333333333	6,3	0.9,0.9	70000
c210	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16	-0.9960000000000001,-0.11000000000000001	0.9960000000000001,0.31000000000000005	4,3	-1.4714285714285715,0.9786666666666666	1.4714285714285715,1.4213333333333333	6,3	0.0,0.0	70000
c211	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16	-0.9960000000000001,-0.11000000000000001	0.9960000000000001,0.31000000000000005	4,3	-1.4714285714285715,0.9786666666666666	1.4714285714285715,1.4213333333333333	6,3	0.1,0.1	70000
c212	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16	-0.9960000000000001,-0.11000000000000001	0.9960000000000001,0.31000000000000005	4,3	-1.4714285714285715,0.9786666666666666	1.4714285714285715,1.4213333333333333	6,3	0.2,0.2	70000
c213	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16	-0.9960000000000001,-0.11000000000000001	0.9960000000000001,0.31000000000000005	4,3	-1.4714285714285715,0.9786666666666666	1.4714285714285715,1.4213333333333333	6,3	0.3,0.3	70000
c214	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16	-0.9960000000000001,-0.11000000000000001	0.9960000000000001,0.31000000000000005	4,3	-1.4714285714285715,0.9786666666666666	1.4714285714285715,1.4213333333333333	6,3	0.4,0.4	70000
c215	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16	-0.9960000000000001,-0.11000000000000001	0.9960000000000001,0.31000000000000005	4,3	-1.4714285714285715,0.9786666666666666	1.4714285714285715,1.4213333333333333	6,3	0.5,0.5	70000
