config	experiment	group	mazeFile	numStartingPositions	pc_files	traces	numEpisodes	numObstacles	run_id
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	43
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	44
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	45
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	46
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	47
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	48
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	49
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	50
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	51
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	52
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	53
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	54
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	55
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	56
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	57
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	58
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	59
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	60
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	61
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	62
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	63
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	64
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	65
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	66
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	67
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	68
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	69
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	70
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	71
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	72
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	73
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	74
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	75
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	76
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	77
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	78
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	79
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	80
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	81
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	82
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	83
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	84
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	85
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	86
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	87
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	88
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	89
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	90
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	91
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	92
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	93
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	94
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	95
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	96
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	97
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	98
c30	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M400.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	99
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	0
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	1
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	2
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	3
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	4
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	5
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	6
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	7
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	8
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	9
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	10
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	11
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	12
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	13
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	14
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	15
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	16
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	17
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	18
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	19
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	20
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	21
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	22
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	23
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	24
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	25
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	26
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	27
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	28
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	29
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	30
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	31
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	32
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	33
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	34
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	35
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	36
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	37
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	38
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	39
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	40
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	41
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	42
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	43
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	44
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	45
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	46
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	47
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	48
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	49
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	50
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	51
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	52
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	53
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	54
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	55
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	56
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	57
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	58
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	59
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	60
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	61
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	62
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	63
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	64
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	65
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	66
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	67
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	68
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	69
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	70
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	71
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	72
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	73
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	74
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	75
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	76
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	77
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	78
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	79
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	80
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	81
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	82
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	83
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	84
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	85
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	86
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	87
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	88
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	89
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	90
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	91
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	92
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	93
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	94
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	95
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	96
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	97
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	98
c31	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M401.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	99
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	0
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	1
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	2
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	3
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	4
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	5
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	6
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	7
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	8
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	9
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	10
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	11
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	12
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	13
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	14
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	15
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	16
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	17
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	18
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	19
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	20
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	21
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	22
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	23
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	24
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	25
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	26
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	27
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	28
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	29
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	30
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	31
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	32
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	33
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	34
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	35
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	36
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	37
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	38
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	39
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	40
c32	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M402.xml	4	experiments/pc_layers/u08.csv	0.8	40000	40	41
