config	experiment	group	mazeFile	numStartingPositions	pcSizes	minX	maxX	numX	minY	maxY	numY	traces	numEpisodes	run_id
c14	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.3844444444444446,0.9786666666666666	1.3844444444444446,1.4213333333333333	8,3	0.7,0.7	70000	1
c14	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.3844444444444446,0.9786666666666666	1.3844444444444446,1.4213333333333333	8,3	0.7,0.7	70000	2
c14	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.3844444444444446,0.9786666666666666	1.3844444444444446,1.4213333333333333	8,3	0.7,0.7	70000	3
c14	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.3844444444444446,0.9786666666666666	1.3844444444444446,1.4213333333333333	8,3	0.7,0.7	70000	4
c14	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.3844444444444446,0.9786666666666666	1.3844444444444446,1.4213333333333333	8,3	0.7,0.7	70000	5
c14	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.3844444444444446,0.9786666666666666	1.3844444444444446,1.4213333333333333	8,3	0.7,0.7	70000	6
c14	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.3844444444444446,0.9786666666666666	1.3844444444444446,1.4213333333333333	8,3	0.7,0.7	70000	7
c14	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.3844444444444446,0.9786666666666666	1.3844444444444446,1.4213333333333333	8,3	0.7,0.7	70000	8
c14	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.3844444444444446,0.9786666666666666	1.3844444444444446,1.4213333333333333	8,3	0.7,0.7	70000	9
c14	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.3844444444444446,0.9786666666666666	1.3844444444444446,1.4213333333333333	8,3	0.7,0.7	70000	10
